id,pname,gender,fname,canonical_fname,oname,born_on_year,begin_on_year,begin_on_month,begin_on_day,end_on_year,end_on_month,end_on_day,nationality
12994,Dino Grandi,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Twelfth Ordinary Session of the Assembly,1895,,,,,,,
12994,Dino Grandi,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Special Session of the Assembly Convened in Virtue of Article 15 of the Covenant at the Request of the Chinese Government,1895,,,,,,,
12995,Manfredi Gravina,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Seventh Ordinary Session of the Assembly,1883,,,,,,,
12995,Manfredi Gravina,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Eighth Ordinary Session of the Assembly,1883,,,,,,,
12995,Manfredi Gravina,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Ninth Ordinary Session of Assembly,1883,,,,,,,
12996,Guglielmo Imperiali de Francavilla,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Second Ordinary Session of the Assembly,1858,,,,,,,
12996,Guglielmo Imperiali de Francavilla,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Third Ordinary Session of the Assembly,1858,,,,,,,
12997,Pietro Lanza di Scalea,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Second Ordinary Session of the Assembly,,,,,,,,
12998,Albert Lutrario,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Sixth Ordinary Session of the Assembly,1866,,,,,,,
12998,Albert Lutrario,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Seventh Ordinary Session of the Assembly,1866,,,,,,,
12999,Antonio Maraini,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fifteenth Ordinary Session of the Assembly,1886,,,,,,,
12999,Antonio Maraini,,League of Nations General Assembly Delegate,Representative,"LoN General Assembly: Sixteenth Ordinary Session of the Assembly, part one",1886,,,,,,,
13000,Alberto de Marinis Stendardo di Ricigliano,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fifth Ordinary Session of the Assembly,1868,,,,,,,
13000,Alberto de Marinis Stendardo di Ricigliano,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Sixth Ordinary Session of the Assembly,1868,,,,,,,
13000,Alberto de Marinis Stendardo di Ricigliano,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Seventh Ordinary Session of the Assembly,1868,,,,,,,
13000,Alberto de Marinis Stendardo di Ricigliano,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Eighth Ordinary Session of the Assembly,1868,,,,,,,
13000,Alberto de Marinis Stendardo di Ricigliano,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Ninth Ordinary Session of Assembly,1868,,,,,,,
13000,Alberto de Marinis Stendardo di Ricigliano,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Tenth Ordinary Session of the Assembly,1868,,,,,,,
13000,Alberto de Marinis Stendardo di Ricigliano,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Eleventh Ordinary Session of the Assembly,1868,,,,,,,
13000,Alberto de Marinis Stendardo di Ricigliano,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Twelfth Ordinary Session of the Assembly,1868,,,,,,,
13000,Alberto de Marinis Stendardo di Ricigliano,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fifteenth Ordinary Session of the Assembly,1868,,,,,,,
13001,Alberto de Marsanich,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Thirteenth Ordinary Session of the Assembly,1881,,,,,,,
13002,Giuseppe Mazzini,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fifteenth Ordinary Session of the Assembly,,,,,,,,
13003,Giuseppe Medici del Vascello,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fifth Ordinary Session of the Assembly,1880,,,,,,,
13003,Giuseppe Medici del Vascello,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Sixth Ordinary Session of the Assembly,1880,,,,,,,
13003,Giuseppe Medici del Vascello,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Special Session of the Assembly,1880,,,,,,,
13003,Giuseppe Medici del Vascello,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Seventh Ordinary Session of the Assembly,1880,,,,,,,
13004,Antonio Meli Lupi DiSoragna,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fourteenth Ordinary Session of the Assembly,1885,,,,,,,
13004,Antonio Meli Lupi DiSoragna,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fifteenth Ordinary Session of the Assembly,1885,,,,,,,
13004,Antonio Meli Lupi DiSoragna,,League of Nations General Assembly Delegate,Representative,"LoN General Assembly: Special Session of the Assembly Convened in Virtue of Article 15 of the Covenant and in Accordance with the Assembly of September 27th, 1934",1885,,,,,,,
13005,Giuseppe de Michelis,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Eleventh Ordinary Session of the Assembly,,,,,,,,
13005,Giuseppe de Michelis,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Twelfth Ordinary Session of the Assembly,,,,,,,,
13006,Enrico de Nicola,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: First Ordinary Session of the Assembly,1877,,,,,,,
13007,Emilio Pagliano,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Twelfth Ordinary Session of the Assembly,,,,,,,,
13008,Ottavio de Peppo,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fourteenth Ordinary Session of the Assembly,,,,,,,,
13009,Tommaso Perassi,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fifteenth Ordinary Session of the Assembly,1886,,,,,,,
13009,Tommaso Perassi,,League of Nations General Assembly Delegate,Representative,"LoN General Assembly: Special Session of the Assembly Convened in Virtue of Article 15 of the Covenant and in Accordance with the Assembly of September 27th, 1934",1886,,,,,,,
13009,Tommaso Perassi,,League of Nations General Assembly Delegate,Representative,"LoN General Assembly: Sixteenth Ordinary Session of the Assembly, part one",1886,,,,,,,
13010,Boggiano Pico,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fourth Ordinary Session of the Assembly,,,,,,,,
13011,Edoardo Piola Caselli,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fourteenth Ordinary Session of the Assembly,1868,,,,,,,
13011,Edoardo Piola Caselli,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fifteenth Ordinary Session of the Assembly,1868,,,,,,,
13012,Alberto Pironti,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fifth Ordinary Session of the Assembly,,,,,,,,
13013,Gaetano Polverelli,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Ninth Ordinary Session of Assembly,,,,,,,,
13014,Augusto Rosso,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Eighth Ordinary Session of the Assembly,1885,,,,,,,
13014,Augusto Rosso,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Ninth Ordinary Session of Assembly,1885,,,,,,,
13014,Augusto Rosso,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Tenth Ordinary Session of the Assembly,1885,,,,,,,
13014,Augusto Rosso,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Special Session of the Assembly Convened in Virtue of Article 15 of the Covenant at the Request of the Chinese Government,1885,,,,,,,
13014,Augusto Rosso,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Thirteenth Ordinary Session of the Assembly,1885,,,,,,,
13015,Edmondo Rossoni,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Eighth Ordinary Session of the Assembly,1883,,,,,,,
13015,Edmondo Rossoni,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Ninth Ordinary Session of Assembly,1883,,,,,,,
13015,Edmondo Rossoni,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Tenth Ordinary Session of the Assembly,1883,,,,,,,
13015,Edmondo Rossoni,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Twelfth Ordinary Session of the Assembly,1883,,,,,,,
13016,Fabrizio Don Ruspoli,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Seventh Ordinary Session of the Assembly,1878,,,,,,,
13016,Fabrizio Don Ruspoli,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Eighth Ordinary Session of the Assembly,1878,,,,,,,
13016,Fabrizio Don Ruspoli,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Ninth Ordinary Session of Assembly,1878,,,,,,,
13016,Fabrizio Don Ruspoli,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fourteenth Ordinary Session of the Assembly,1878,,,,,,,
13016,Fabrizio Don Ruspoli,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fifteenth Ordinary Session of the Assembly,1878,,,,,,,
13017,Alessandro Sardi,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Ninth Ordinary Session of Assembly,1889,,,,,,,
13017,Alessandro Sardi,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Tenth Ordinary Session of the Assembly,1889,,,,,,,
13017,Alessandro Sardi,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Twelfth Ordinary Session of the Assembly,1889,,,,,,,
13018,Luigi Scarfiotti,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fifteenth Ordinary Session of the Assembly,,,,,,,,
13019,Fulvio Suvich,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Sixth Ordinary Session of the Assembly,1887,,,,,,,
13019,Fulvio Suvich,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Special Session of the Assembly,1887,,,,,,,
13019,Fulvio Suvich,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Eighth Ordinary Session of the Assembly,1887,,,,,,,
13019,Fulvio Suvich,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Ninth Ordinary Session of Assembly,1887,,,,,,,
13019,Fulvio Suvich,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Tenth Ordinary Session of the Assembly,1887,,,,,,,
13020,Tommaso Tittoni,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: First Ordinary Session of the Assembly,1855,,,,,,,
13021,Fulco Tosti di Valminuta,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Third Ordinary Session of the Assembly,,,,,,,,
13021,Fulco Tosti di Valminuta,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fourth Ordinary Session of the Assembly,,,,,,,,
13021,Fulco Tosti di Valminuta,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fifth Ordinary Session of the Assembly,,,,,,,,
13022,Cesare Tumedei,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Eighth Ordinary Session of the Assembly,1894,,,,,,,
13022,Cesare Tumedei,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Ninth Ordinary Session of Assembly,1894,,,,,,,
13022,Cesare Tumedei,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Tenth Ordinary Session of the Assembly,1894,,,,,,,
13022,Cesare Tumedei,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Eleventh Ordinary Session of the Assembly,1894,,,,,,,
13022,Cesare Tumedei,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Twelfth Ordinary Session of the Assembly,1894,,,,,,,
13023,Yoshiaki Fujimura,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Ninth Ordinary Session of Assembly,1870,,,,,,,
13024,Kumatara Honda,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Third Ordinary Session of the Assembly,,,,,,,,
13025,Masaki Hotta,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Special Session of the Assembly Convened in Virtue of Article 15 of the Covenant at the Request of the Chinese Government,1883,,,,,,,
13025,Masaki Hotta,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Thirteenth Ordinary Session of the Assembly,1883,,,,,,,
13026,Eiichi Kimura,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Ninth Ordinary Session of Assembly,1880,,,,,,,
13027,Saburo Kurusu,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Ninth Ordinary Session of Assembly,1886,,,,,,,
13028,Michikaza Matsuda,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Third Ordinary Session of the Assembly,1876,,,,,,,
13028,Michikaza Matsuda,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fourth Ordinary Session of the Assembly,1876,,,,,,,
13028,Michikaza Matsuda,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fifth Ordinary Session of the Assembly,1876,,,,,,,
13028,Michikaza Matsuda,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Sixth Ordinary Session of the Assembly,1876,,,,,,,
13029,T. Megata,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: First Ordinary Session of the Assembly,,,,,,,,
13030,Kintomo Mushakoji,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Eighth Ordinary Session of the Assembly,1882,,,,,,,
13030,Kintomo Mushakoji,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Tenth Ordinary Session of the Assembly,1882,,,,,,,
13030,Kintomo Mushakoji,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Eleventh Ordinary Session of the Assembly,1882,,,,,,,
13030,Kintomo Mushakoji,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Twelfth Ordinary Session of the Assembly,1882,,,,,,,
13030,Kintomo Mushakoji,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Special Session of the Assembly Convened in Virtue of Article 15 of the Covenant at the Request of the Chinese Government,1882,,,,,,,
13031,Matsuzo Nagai,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Sixth Ordinary Session of the Assembly,1877,,,,,,,
13031,Matsuzo Nagai,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Seventh Ordinary Session of the Assembly,1877,,,,,,,
13031,Matsuzo Nagai,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Eighth Ordinary Session of the Assembly,1877,,,,,,,
13031,Matsuzo Nagai,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Ninth Ordinary Session of Assembly,1877,,,,,,,
13031,Matsuzo Nagai,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Tenth Ordinary Session of the Assembly,1877,,,,,,,
13032,Seiji Okuyama,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fourth Ordinary Session of the Assembly,,,,,,,,
13033,Setsuzo Sawada,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Twelfth Ordinary Session of the Assembly,1884,,,,,,,
13033,Setsuzo Sawada,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Special Session of the Assembly Convened in Virtue of Article 15 of the Covenant at the Request of the Chinese Government,1884,,,,,,,
13033,Setsuzo Sawada,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Thirteenth Ordinary Session of the Assembly,1884,,,,,,,
13034,Yoshitsugu Tatekawa,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Special Session of the Assembly Convened in Virtue of Article 15 of the Covenant at the Request of the Chinese Government,,,,,,,,
13035,S. Tatsuke,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Second Ordinary Session of the Assembly,,,,,,,,
13036,S. Uchino,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fourth Ordinary Session of the Assembly,,,,,,,,
13037,Shichitaro Yada,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Eleventh Ordinary Session of the Assembly,1879,,,,,,,
13037,Shichitaro Yada,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Special Session of the Assembly Convened in Virtue of Article 15 of the Covenant at the Request of the Chinese Government,1879,,,,,,,
13037,Shichitaro Yada,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Thirteenth Ordinary Session of the Assembly,1879,,,,,,,
13038,Kenkichi Yoshizawa,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Eleventh Ordinary Session of the Assembly,1874,,,,,,,
13038,Kenkichi Yoshizawa,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Twelfth Ordinary Session of the Assembly,1874,,,,,,,
13039,Ludwig Ekis,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Twelfth Ordinary Session of the Assembly,1892,,,,,,,
13039,Ludwig Ekis,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Thirteenth Ordinary Session of the Assembly,1892,,,,,,,
13039,Ludwig Ekis,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Seventeenth Ordinary Session of the Assembly,1892,,,,,,,
13040,Olgert Grosvald,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Second Ordinary Session of the Assembly,1884,,,,,,,
13040,Olgert Grosvald,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Third Ordinary Session of the Assembly,1884,,,,,,,
13040,Olgert Grosvald,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fourth Ordinary Session of the Assembly,1884,,,,,,,
13040,Olgert Grosvald,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Seventeenth Ordinary Session of the Assembly,1884,,,,,,,
13041,Alexandre Kaleys,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Special Session of the Assembly Convened in Virtue of Article 15 of the Covenant at the Request of the Chinese Government,,,,,,,,
13042,Karlis Kalnins,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fifteenth Ordinary Session of the Assembly,1902,,,,,,,
13042,Karlis Kalnins,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Seventeenth Ordinary Session of the Assembly,1902,,,,,,,
13042,Karlis Kalnins,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Eighteenth Ordinary Session of the Assembly,1902,,,,,,,
13042,Karlis Kalnins,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Nineteenth Ordinary Session of the Assembly,1902,,,,,,,
13043,Andrejs Kampe,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Seventeenth Ordinary Session of the Assembly,1905,,,,,,,
13044,Vills Masens,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Eighteenth Ordinary Session of the Assembly,1903,,,,,,,
13045,Zigfrids Anna Meierovics,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fourth Ordinary Session of the Assembly,1887,,,,,,,
13046,Vilhelms Munters,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Twelfth Ordinary Session of the Assembly,1898,,,,,,,
13046,Vilhelms Munters,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fourteenth Ordinary Session of the Assembly,1898,,,,,,,
13046,Vilhelms Munters,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fifteenth Ordinary Session of the Assembly,1898,,,,,,,
13046,Vilhelms Munters,,League of Nations General Assembly Delegate,Representative,"LoN General Assembly: Sixteenth Ordinary Session of the Assembly, part one",1898,,,,,,,
13046,Vilhelms Munters,,League of Nations General Assembly Delegate,Representative,"LoN General Assembly: Sixteenth Ordinary Session of the Assembly, part two",1898,,,,,,,
13046,Vilhelms Munters,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Seventeenth Ordinary Session of the Assembly,1898,,,,,,,
13046,Vilhelms Munters,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Special Session of the Assembly Convened for the Purpose of Considering the Request of the Kingdom of Egypt for Admission to the League of Nations,1898,,,,,,,
13046,Vilhelms Munters,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Eighteenth Ordinary Session of the Assembly,1898,,,,,,,
13046,Vilhelms Munters,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Nineteenth Ordinary Session of the Assembly,1898,,,,,,,
13047,Peters Olins,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Ninth Ordinary Session of Assembly,1890,,,,,,,
13048,Voldemar Salnais,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Second Ordinary Session of the Assembly,,,,,,,,
13048,Voldemar Salnais,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fourth Ordinary Session of the Assembly,,,,,,,,
13048,Voldemar Salnais,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fourteenth Ordinary Session of the Assembly,,,,,,,,
13049,Vilis Schumans,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Third Ordinary Session of the Assembly,1888,,,,,,,
13049,Vilis Schumans,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fourth Ordinary Session of the Assembly,1888,,,,,,,
13049,Vilis Schumans,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fifth Ordinary Session of the Assembly,1888,,,,,,,
13049,Vilis Schumans,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Sixth Ordinary Session of the Assembly,1888,,,,,,,
13049,Vilis Schumans,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Special Session of the Assembly,1888,,,,,,,
13049,Vilis Schumans,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Seventh Ordinary Session of the Assembly,1888,,,,,,,
13049,Vilis Schumans,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Eighth Ordinary Session of the Assembly,1888,,,,,,,
13049,Vilis Schumans,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Ninth Ordinary Session of Assembly,1888,,,,,,,
13049,Vilis Schumans,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Tenth Ordinary Session of the Assembly,1888,,,,,,,
13050,Karlis Ludvigs Seja,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fifth Ordinary Session of the Assembly,,,,,,,,
13050,Karlis Ludvigs Seja,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Eighteenth Ordinary Session of the Assembly,,,,,,,,
13051,Pierre Seya,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Eighth Ordinary Session of the Assembly,1885,,,,,,,
13052,Artus Stegmanis,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Nineteenth Ordinary Session of the Assembly,,,,,,,,
13053,Karlis Ulmanis,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Twelfth Ordinary Session of the Assembly,1877,,,,,,,
13054,Fridrichs Vesmans,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Sixth Ordinary Session of the Assembly,,,,,,,,
13054,Fridrichs Vesmans,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Seventh Ordinary Session of the Assembly,,,,,,,,
13055,Frederic Wesmans,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Special Session of the Assembly,,,,,,,,
13056,Charles Zarine,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Thirteenth Ordinary Session of the Assembly,,,,,,,,
13057,Janis Zirnis,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Twentieth Ordinary Session of the Assembly,,,,,,,,
13058,Louis Arthur Grimes,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Twelfth Ordinary Session of the Assembly,,,,,,,,
13058,Louis Arthur Grimes,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Thirteenth Ordinary Session of the Assembly,,,,,,,,
13058,Louis Arthur Grimes,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fourteenth Ordinary Session of the Assembly,,,,,,,,
13059,Fenton Moran,,League of Nations General Assembly Delegate,Representative,"LoN General Assembly: Sixteenth Ordinary Session of the Assembly, part two",,,,,,,,
13059,Fenton Moran,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Seventeenth Ordinary Session of the Assembly,,,,,,,,
13059,Fenton Moran,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Eighteenth Ordinary Session of the Assembly,,,,,,,,
13060,Nico Ooms,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: First Ordinary Session of the Assembly,,,,,,,,
13060,Nico Ooms,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Second Ordinary Session of the Assembly,,,,,,,,
13060,Nico Ooms,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Third Ordinary Session of the Assembly,,,,,,,,
13060,Nico Ooms,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fifth Ordinary Session of the Assembly,,,,,,,,
13060,Nico Ooms,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Sixth Ordinary Session of the Assembly,,,,,,,,
13060,Nico Ooms,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Special Session of the Assembly,,,,,,,,
13060,Nico Ooms,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Seventh Ordinary Session of the Assembly,,,,,,,,
13060,Nico Ooms,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Eighth Ordinary Session of the Assembly,,,,,,,,
13060,Nico Ooms,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Ninth Ordinary Session of Assembly,,,,,,,,
13061,Herman Thooft,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Eighth Ordinary Session of the Assembly,,,,,,,,
13062,Ernest Galvanauskas,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Second Ordinary Session of the Assembly,,,,,,,,
13062,Ernest Galvanauskas,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fifth Ordinary Session of the Assembly,,,,,,,,
13062,Ernest Galvanauskas,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Sixth Ordinary Session of the Assembly,,,,,,,,
13063,Albertas Gerutis,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Eighteenth Ordinary Session of the Assembly,,,,,,,,
13063,Albertas Gerutis,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Nineteenth Ordinary Session of the Assembly,,,,,,,,
13064,Kazys Grauzinis,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Twelfth Ordinary Session of the Assembly,1898,,,,,,,
13065,Ignace Jonynas,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Third Ordinary Session of the Assembly,1884,,,,,,,
13065,Ignace Jonynas,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fourth Ordinary Session of the Assembly,1884,,,,,,,
13065,Ignace Jonynas,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Sixth Ordinary Session of the Assembly,1884,,,,,,,
13066,Petras Klimas,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Special Session of the Assembly,1891,,,,,,,
13066,Petras Klimas,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Eleventh Ordinary Session of the Assembly,1891,,,,,,,
13066,Petras Klimas,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Twelfth Ordinary Session of the Assembly,1891,,,,,,,
13066,Petras Klimas,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Thirteenth Ordinary Session of the Assembly,1891,,,,,,,
13066,Petras Klimas,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fourteenth Ordinary Session of the Assembly,1891,,,,,,,
13066,Petras Klimas,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Fifteenth Ordinary Session of the Assembly,1891,,,,,,,
13066,Petras Klimas,,League of Nations General Assembly Delegate,Representative,"LoN General Assembly: Special Session of the Assembly Convened in Virtue of Article 15 of the Covenant and in Accordance with the Assembly of September 27th, 1934",1891,,,,,,,
13066,Petras Klimas,,League of Nations General Assembly Delegate,Representative,"LoN General Assembly: Sixteenth Ordinary Session of the Assembly, part one",1891,,,,,,,
13066,Petras Klimas,,League of Nations General Assembly Delegate,Representative,"LoN General Assembly: Sixteenth Ordinary Session of the Assembly, part two",1891,,,,,,,
13066,Petras Klimas,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Seventeenth Ordinary Session of the Assembly,1891,,,,,,,
13066,Petras Klimas,,League of Nations General Assembly Delegate,Representative,LoN General Assembly: Eighteenth Ordinary Session of the Assembly,1891,,,,,,,
